version,1.6.0
info,balls_per_over,6
info,team,Swaziland
info,team,Namibia
info,gender,male
info,season,2018/19
info,date,2018/10/28
info,event,ICC World Twenty20 Africa Region Qualifier C
info,match_number,2
info,venue,Botswana Cricket Association Oval 2
info,city,Gaborone
info,toss_winner,Namibia
info,toss_decision,field
info,player_of_match,Z Groenewald
info,umpire,Patric Makumbi
info,umpire,VR Angara
info,winner,Namibia
info,winner_wickets,10
info,player,Swaziland,A Nicholas
info,player,Swaziland,Mohsin Khan
info,player,Swaziland,J Hansrod
info,player,Swaziland,Shehzad Patel
info,player,Swaziland,Sohail Akhtar (2)
info,player,Swaziland,Shahzad Mahmood
info,player,Swaziland,SC Mucyo
info,player,Swaziland,Tehseen Hassan
info,player,Swaziland,M Magagula
info,player,Swaziland,Jawad Muhammad
info,player,Swaziland,Imran Patel
info,player,Namibia,L Louwrens
info,player,Namibia,HN Ya France
info,player,Namibia,ZE Green
info,player,Namibia,MD du Preez
info,player,Namibia,JN Frylinck
info,player,Namibia,N Davin
info,player,Namibia,JN Loftie-Eaton
info,player,Namibia,Z Groenewald
info,player,Namibia,CW Coombe
info,player,Namibia,BM Scholtz
info,player,Namibia,T Lungameni
ball,1,0.12,Swaziland,Mohsin Khan,A Nicholas,T Lungameni,0,0,,,,,,"",""
ball,1,1.1,Swaziland,A Nicholas,Mohsin Khan,CW Coombe,0,0,,,,,,"",""
ball,1,1.2,Swaziland,A Nicholas,Mohsin Khan,CW Coombe,1,0,,,,,,"",""
ball,1,1.3,Swaziland,Mohsin Khan,A Nicholas,CW Coombe,2,0,,,,,,"",""
ball,1,1.4,Swaziland,Mohsin Khan,A Nicholas,CW Coombe,0,0,,,,,,"",""
ball,1,1.5,Swaziland,Mohsin Khan,A Nicholas,CW Coombe,0,0,,,,,,"",""
ball,1,1.6,Swaziland,Mohsin Khan,A Nicholas,CW Coombe,1,0,,,,,,"",""
ball,1,2.1,Swaziland,Mohsin Khan,A Nicholas,Z Groenewald,0,1,,,,1,,"",""
ball,1,2.2,Swaziland,A Nicholas,Mohsin Khan,Z Groenewald,0,0,,,,,,"",""
ball,1,2.3,Swaziland,A Nicholas,Mohsin Khan,Z Groenewald,0,0,,,,,,"",""
ball,1,2.4,Swaziland,A Nicholas,Mohsin Khan,Z Groenewald,0,0,,,,,,"",""
ball,1,2.5,Swaziland,A Nicholas,Mohsin Khan,Z Groenewald,0,0,,,,,,"",""
ball,1,2.6,Swaziland,A Nicholas,Mohsin Khan,Z Groenewald,0,0,,,,,,"",""
ball,1,3.1,Swaziland,Mohsin Khan,A Nicholas,CW Coombe,0,0,,,,,,"",""
ball,1,3.2,Swaziland,Mohsin Khan,A Nicholas,CW Coombe,0,0,,,,,,"",""
ball,1,3.3,Swaziland,Mohsin Khan,A Nicholas,CW Coombe,1,0,,,,,,"",""
ball,1,3.4,Swaziland,A Nicholas,Mohsin Khan,CW Coombe,0,0,,,,,,"",""
ball,1,3.5,Swaziland,A Nicholas,Mohsin Khan,CW Coombe,0,1,1,,,,,"",""
ball,1,3.6,Swaziland,A Nicholas,Mohsin Khan,CW Coombe,0,0,,,,,,"",""
ball,1,3.7,Swaziland,A Nicholas,Mohsin Khan,CW Coombe,0,0,,,,,,"",""
ball,1,4.1,Swaziland,Mohsin Khan,A Nicholas,Z Groenewald,0,0,,,,,,"",""
ball,1,4.2,Swaziland,Mohsin Khan,A Nicholas,Z Groenewald,0,0,,,,,,caught,Mohsin Khan
ball,1,4.3,Swaziland,J Hansrod,A Nicholas,Z Groenewald,0,0,,,,,,"",""
ball,1,4.4,Swaziland,J Hansrod,A Nicholas,Z Groenewald,0,0,,,,,,caught,J Hansrod
ball,1,4.5,Swaziland,Shehzad Patel,A Nicholas,Z Groenewald,0,0,,,,,,bowled,Shehzad Patel
ball,1,4.6,Swaziland,Sohail Akhtar (2),A Nicholas,Z Groenewald,0,0,,,,,,"",""
ball,1,5.1,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,0,0,,,,,,"",""
ball,1,5.2,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,0,0,,,,,,"",""
ball,1,5.3,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,0,0,,,,,,"",""
ball,1,5.4,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,0,0,,,,,,"",""
ball,1,5.5,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,0,0,,,,,,"",""
ball,1,5.6,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,0,0,,,,,,"",""
ball,1,6.1,Swaziland,Sohail Akhtar (2),A Nicholas,Z Groenewald,0,0,,,,,,"",""
ball,1,6.2,Swaziland,Sohail Akhtar (2),A Nicholas,Z Groenewald,0,0,,,,,,"",""
ball,1,6.3,Swaziland,Sohail Akhtar (2),A Nicholas,Z Groenewald,0,0,,,,,,"",""
ball,1,6.4,Swaziland,Sohail Akhtar (2),A Nicholas,Z Groenewald,0,0,,,,,,"",""
ball,1,6.5,Swaziland,Sohail Akhtar (2),A Nicholas,Z Groenewald,0,4,,,4,,,"",""
ball,1,6.6,Swaziland,Sohail Akhtar (2),A Nicholas,Z Groenewald,0,0,,,,,,"",""
ball,1,7.1,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,0,0,,,,,,"",""
ball,1,7.2,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,1,0,,,,,,"",""
ball,1,7.3,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,0,0,,,,,,"",""
ball,1,7.4,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,0,0,,,,,,"",""
ball,1,7.5,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,0,0,,,,,,"",""
ball,1,7.6,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,0,0,,,,,,"",""
ball,1,8.1,Swaziland,A Nicholas,Sohail Akhtar (2),JN Loftie-Eaton,1,0,,,,,,"",""
ball,1,8.2,Swaziland,Sohail Akhtar (2),A Nicholas,JN Loftie-Eaton,0,0,,,,,,"",""
ball,1,8.3,Swaziland,Sohail Akhtar (2),A Nicholas,JN Loftie-Eaton,1,0,,,,,,"",""
ball,1,8.4,Swaziland,A Nicholas,Sohail Akhtar (2),JN Loftie-Eaton,0,0,,,,,,"",""
ball,1,8.5,Swaziland,A Nicholas,Sohail Akhtar (2),JN Loftie-Eaton,0,0,,,,,,"",""
ball,1,8.6,Swaziland,A Nicholas,Sohail Akhtar (2),JN Loftie-Eaton,0,0,,,,,,"",""
ball,1,9.1,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,6,0,,,,,,"",""
ball,1,9.2,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,0,0,,,,,,"",""
ball,1,9.3,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,0,0,,,,,,"",""
ball,1,9.4,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,2,0,,,,,,"",""
ball,1,9.5,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,1,0,,,,,,"",""
ball,1,9.6,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,0,0,,,,,,"",""
ball,1,10.1,Swaziland,Sohail Akhtar (2),A Nicholas,JN Loftie-Eaton,4,0,,,,,,"",""
ball,1,10.2,Swaziland,Sohail Akhtar (2),A Nicholas,JN Loftie-Eaton,0,0,,,,,,"",""
ball,1,10.3,Swaziland,Sohail Akhtar (2),A Nicholas,JN Loftie-Eaton,0,0,,,,,,"",""
ball,1,10.4,Swaziland,Sohail Akhtar (2),A Nicholas,JN Loftie-Eaton,0,0,,,,,,"",""
ball,1,10.5,Swaziland,Sohail Akhtar (2),A Nicholas,JN Loftie-Eaton,4,0,,,,,,"",""
ball,1,10.6,Swaziland,Sohail Akhtar (2),A Nicholas,JN Loftie-Eaton,0,0,,,,,,"",""
ball,1,11.1,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,0,0,,,,,,"",""
ball,1,11.2,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,1,0,,,,,,"",""
ball,1,11.3,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,0,0,,,,,,"",""
ball,1,11.4,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,0,0,,,,,,"",""
ball,1,11.5,Swaziland,Sohail Akhtar (2),A Nicholas,BM Scholtz,1,0,,,,,,"",""
ball,1,11.6,Swaziland,A Nicholas,Sohail Akhtar (2),BM Scholtz,0,0,,,,,,"",""
ball,1,12.1,Swaziland,Sohail Akhtar (2),A Nicholas,T Lungameni,0,0,,,,,,"",""
ball,1,12.2,Swaziland,Sohail Akhtar (2),A Nicholas,T Lungameni,0,0,,,,,,"",""
ball,1,12.3,Swaziland,Sohail Akhtar (2),A Nicholas,T Lungameni,1,0,,,,,,"",""
ball,1,12.4,Swaziland,A Nicholas,Sohail Akhtar (2),T Lungameni,0,0,,,,,,"",""
ball,1,12.5,Swaziland,A Nicholas,Sohail Akhtar (2),T Lungameni,0,0,,,,,,"",""
ball,1,12.6,Swaziland,A Nicholas,Sohail Akhtar (2),T Lungameni,1,0,,,,,,"",""
ball,1,13.1,Swaziland,A Nicholas,Sohail Akhtar (2),HN Ya France,0,0,,,,,,"",""
ball,1,13.2,Swaziland,A Nicholas,Sohail Akhtar (2),HN Ya France,0,0,,,,,,"",""
ball,1,13.3,Swaziland,A Nicholas,Sohail Akhtar (2),HN Ya France,0,0,,,,,,"",""
ball,1,13.4,Swaziland,A Nicholas,Sohail Akhtar (2),HN Ya France,0,0,,,,,,"",""
ball,1,13.5,Swaziland,A Nicholas,Sohail Akhtar (2),HN Ya France,1,0,,,,,,"",""
ball,1,13.6,Swaziland,Sohail Akhtar (2),A Nicholas,HN Ya France,1,0,,,,,,"",""
ball,1,14.1,Swaziland,Sohail Akhtar (2),A Nicholas,T Lungameni,1,0,,,,,,"",""
ball,1,14.2,Swaziland,A Nicholas,Sohail Akhtar (2),T Lungameni,1,0,,,,,,"",""
ball,1,14.3,Swaziland,Sohail Akhtar (2),A Nicholas,T Lungameni,1,0,,,,,,"",""
ball,1,14.4,Swaziland,A Nicholas,Sohail Akhtar (2),T Lungameni,0,0,,,,,,"",""
ball,1,14.5,Swaziland,A Nicholas,Sohail Akhtar (2),T Lungameni,0,1,,1,,,,"",""
ball,1,14.6,Swaziland,A Nicholas,Sohail Akhtar (2),T Lungameni,0,0,,,,,,"",""
ball,1,14.7,Swaziland,A Nicholas,Sohail Akhtar (2),T Lungameni,1,0,,,,,,"",""
ball,1,15.1,Swaziland,A Nicholas,Sohail Akhtar (2),HN Ya France,4,0,,,,,,"",""
ball,1,15.2,Swaziland,A Nicholas,Sohail Akhtar (2),HN Ya France,1,0,,,,,,"",""
ball,1,15.3,Swaziland,Sohail Akhtar (2),A Nicholas,HN Ya France,1,0,,,,,,"",""
ball,1,15.4,Swaziland,A Nicholas,Sohail Akhtar (2),HN Ya France,0,0,,,,,,"",""
ball,1,15.5,Swaziland,A Nicholas,Sohail Akhtar (2),HN Ya France,0,0,,,,,,"",""
ball,1,15.6,Swaziland,A Nicholas,Sohail Akhtar (2),HN Ya France,0,0,,,,,,"",""
ball,1,16.1,Swaziland,Sohail Akhtar (2),A Nicholas,CW Coombe,1,0,,,,,,"",""
ball,1,16.2,Swaziland,A Nicholas,Sohail Akhtar (2),CW Coombe,0,0,,,,,,"",""
ball,1,16.3,Swaziland,A Nicholas,Sohail Akhtar (2),CW Coombe,0,0,,,,,,"",""
ball,1,16.4,Swaziland,A Nicholas,Sohail Akhtar (2),CW Coombe,1,0,,,,,,"",""
ball,1,16.5,Swaziland,Sohail Akhtar (2),A Nicholas,CW Coombe,0,0,,,,,,"",""
ball,1,16.6,Swaziland,Sohail Akhtar (2),A Nicholas,CW Coombe,0,1,,,,1,,"",""
ball,1,17.1,Swaziland,Sohail Akhtar (2),A Nicholas,Z Groenewald,0,0,,,,,,bowled,Sohail Akhtar (2)
ball,1,17.2,Swaziland,Shahzad Mahmood,A Nicholas,Z Groenewald,0,0,,,,,,"",""
ball,1,17.3,Swaziland,Shahzad Mahmood,A Nicholas,Z Groenewald,0,1,,,1,,,"",""
ball,1,17.4,Swaziland,A Nicholas,Shahzad Mahmood,Z Groenewald,1,0,,,,,,"",""
ball,1,17.5,Swaziland,Shahzad Mahmood,A Nicholas,Z Groenewald,0,0,,,,,,stumped,Shahzad Mahmood
ball,1,17.6,Swaziland,SC Mucyo,A Nicholas,Z Groenewald,0,0,,,,,,"",""
ball,1,18.1,Swaziland,A Nicholas,SC Mucyo,CW Coombe,1,0,,,,,,"",""
ball,1,18.2,Swaziland,SC Mucyo,A Nicholas,CW Coombe,0,0,,,,,,"",""
ball,1,18.3,Swaziland,SC Mucyo,A Nicholas,CW Coombe,0,0,,,,,,"",""
ball,1,18.4,Swaziland,SC Mucyo,A Nicholas,CW Coombe,0,1,1,,,,,"",""
ball,1,18.5,Swaziland,SC Mucyo,A Nicholas,CW Coombe,0,0,,,,,,"",""
ball,1,18.6,Swaziland,SC Mucyo,A Nicholas,CW Coombe,0,0,,,,,,bowled,SC Mucyo
ball,1,18.7,Swaziland,Tehseen Hassan,A Nicholas,CW Coombe,0,0,,,,,,"",""
ball,1,19.1,Swaziland,A Nicholas,Tehseen Hassan,T Lungameni,1,0,,,,,,"",""
ball,1,19.2,Swaziland,Tehseen Hassan,A Nicholas,T Lungameni,0,0,,,,,,"",""
ball,1,19.3,Swaziland,Tehseen Hassan,A Nicholas,T Lungameni,2,0,,,,,,"",""
ball,1,19.4,Swaziland,Tehseen Hassan,A Nicholas,T Lungameni,0,0,,,,,,"",""
ball,1,19.5,Swaziland,Tehseen Hassan,A Nicholas,T Lungameni,0,1,1,,,,,"",""
ball,1,19.6,Swaziland,Tehseen Hassan,A Nicholas,T Lungameni,2,0,,,,,,"",""
ball,1,19.7,Swaziland,Tehseen Hassan,A Nicholas,T Lungameni,0,0,,,,,,"",""
ball,2,0.1,Namibia,L Louwrens,HN Ya France,Tehseen Hassan,0,0,,,,,,"",""
ball,2,0.2,Namibia,L Louwrens,HN Ya France,Tehseen Hassan,1,0,,,,,,"",""
ball,2,0.3,Namibia,HN Ya France,L Louwrens,Tehseen Hassan,0,5,5,,,,,"",""
ball,2,0.4,Namibia,HN Ya France,L Louwrens,Tehseen Hassan,0,0,,,,,,"",""
ball,2,0.5,Namibia,HN Ya France,L Louwrens,Tehseen Hassan,0,0,,,,,,"",""
ball,2,0.6,Namibia,HN Ya France,L Louwrens,Tehseen Hassan,0,0,,,,,,"",""
ball,2,0.7,Namibia,HN Ya France,L Louwrens,Tehseen Hassan,0,1,1,,,,,"",""
ball,2,0.8,Namibia,HN Ya France,L Louwrens,Tehseen Hassan,1,0,,,,,,"",""
ball,2,1.1,Namibia,HN Ya France,L Louwrens,Imran Patel,0,1,,1,,,,"",""
ball,2,1.2,Namibia,HN Ya France,L Louwrens,Imran Patel,2,0,,,,,,"",""
ball,2,1.3,Namibia,HN Ya France,L Louwrens,Imran Patel,4,0,,,,,,"",""
ball,2,1.4,Namibia,HN Ya France,L Louwrens,Imran Patel,4,0,,,,,,"",""
ball,2,1.5,Namibia,HN Ya France,L Louwrens,Imran Patel,1,0,,,,,,"",""
ball,2,1.6,Namibia,L Louwrens,HN Ya France,Imran Patel,1,0,,,,,,"",""
ball,2,1.7,Namibia,HN Ya France,L Louwrens,Imran Patel,4,0,,,,,,"",""
ball,2,2.1,Namibia,L Louwrens,HN Ya France,Tehseen Hassan,6,0,,,,,,"",""
ball,2,2.2,Namibia,L Louwrens,HN Ya France,Tehseen Hassan,4,0,,,,,,"",""
ball,2,2.3,Namibia,L Louwrens,HN Ya France,Tehseen Hassan,4,0,,,,,,"",""
ball,2,2.4,Namibia,L Louwrens,HN Ya France,Tehseen Hassan,2,0,,,,,,"",""
ball,2,2.5,Namibia,L Louwrens,HN Ya France,Tehseen Hassan,0,0,,,,,,"",""
ball,2,2.6,Namibia,L Louwrens,HN Ya France,Tehseen Hassan,0,0,,,,,,"",""
ball,2,3.1,Namibia,HN Ya France,L Louwrens,SC Mucyo,0,1,,1,,,,"",""
ball,2,3.2,Namibia,HN Ya France,L Louwrens,SC Mucyo,2,0,,,,,,"",""
ball,2,3.3,Namibia,HN Ya France,L Louwrens,SC Mucyo,0,1,1,,,,,"",""
ball,2,3.4,Namibia,HN Ya France,L Louwrens,SC Mucyo,0,0,,,,,,"",""
ball,2,3.5,Namibia,HN Ya France,L Louwrens,SC Mucyo,0,0,,,,,,"",""
ball,2,3.6,Namibia,HN Ya France,L Louwrens,SC Mucyo,4,0,,,,,,"",""
ball,2,3.7,Namibia,HN Ya France,L Louwrens,SC Mucyo,6,0,,,,,,"",""
ball,2,3.8,Namibia,HN Ya France,L Louwrens,SC Mucyo,1,0,,,,,,"",""
ball,2,4.1,Namibia,HN Ya France,L Louwrens,Sohail Akhtar (2),0,0,,,,,,"",""
ball,2,4.2,Namibia,HN Ya France,L Louwrens,Sohail Akhtar (2),0,0,,,,,,"",""
ball,2,4.3,Namibia,HN Ya France,L Louwrens,Sohail Akhtar (2),6,0,,,,,,"",""
ball,2,4.4,Namibia,HN Ya France,L Louwrens,Sohail Akhtar (2),4,0,,,,,,"",""
ball,2,4.5,Namibia,HN Ya France,L Louwrens,Sohail Akhtar (2),1,0,,,,,,"",""
ball,2,4.6,Namibia,L Louwrens,HN Ya France,Sohail Akhtar (2),1,0,,,,,,"",""
ball,2,5.1,Namibia,L Louwrens,HN Ya France,M Magagula,0,0,,,,,,"",""
ball,2,5.2,Namibia,L Louwrens,HN Ya France,M Magagula,1,1,,1,,,,"",""
ball,2,5.3,Namibia,HN Ya France,L Louwrens,M Magagula,4,0,,,,,,"",""
